PLANTID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
2021031605.0,2022-08-04 09:00:00,1.1,671.04,90,25.9,73,849,1.5,-47.0,0.0
2021031605.0,2022-08-04 10:00:00,1.0,506.88,90,27.0,70,849,2.2,108.0,0.0
2021031605.0,2022-08-04 11:00:00,1.7,467.52,62,28.2,66,849,2.2,343.0,523.0
2021031605.0,2022-08-04 12:00:00,2.7,339.84,63,28.3,63,848,2.0,-62.0,839.0
2021031605.0,2022-08-04 13:00:00,2.9,644.16,84,26.6,70,848,2.6,265.0,1640.0
2021031605.0,2022-08-04 14:00:00,2.6,1374.72,77,26.8,71,847,4.1,3701.0,4794.0
2021031605.0,2022-08-04 15:00:00,3.6,1696.32,74,27.9,68,847,3.8,4490.0,8815.0
2021031605.0,2022-08-04 16:00:00,3.9,2541.12,83,27.6,69,846,3.4,2544.0,7714.0
2021031605.0,2022-08-04 17:00:00,3.7,5117.76,81,26.4,73,845,4.8,6566.0,7426.0
2021031605.0,2022-08-04 18:00:00,3.9,7851.84,81,25.5,79,845,5.5,16134.0,15824.0
2021031605.0,2022-08-04 19:00:00,3.8,11461.44,85,24.6,83,845,6.1,14924.0,13096.0
2021031605.0,2022-08-04 20:00:00,3.5,14202.24,88,23.1,90,846,6.0,21893.0,24427.0
2021031605.0,2022-08-04 21:00:00,3.6,18457.92,93,22.1,94,847,4.8,13619.0,16249.0
2021031605.0,2022-08-04 22:00:00,3.3,17526.72,81,22.0,93,847,4.8,8760.0,43538.0
2021031605.0,2022-08-04 23:00:00,3.5,14494.08,92,21.7,95,847,4.4,6438.0,36151.0
2021031605.0,2022-08-05 00:00:00,4.3,20240.64,93,22.5,89,847,4.5,7921.0,21139.0
2021031605.0,2022-08-05 01:00:00,4.5,19058.88,93,22.4,90,847,4.3,6867.0,19662.0
2021031605.0,2022-08-05 02:00:00,4.2,15959.04,94,22.1,92,846,4.3,5833.0,27828.0
2021031605.0,2022-08-05 03:00:00,4.0,13940.16,96,21.8,95,846,4.3,5830.0,30030.0
2021031605.0,2022-08-05 04:00:00,4.0,13905.6,91,21.4,96,845,4.8,11031.0,11462.0
2021031605.0,2022-08-05 05:00:00,3.8,13648.32,88,21.1,96,845,4.9,7094.0,5469.0
2021031605.0,2022-08-05 06:00:00,3.7,13008.0,90,20.5,97,846,5.5,17686.0,11532.0
2021031605.0,2022-08-05 07:00:00,3.3,13642.56,87,21.0,94,846,4.7,7959.0,18930.0
2021031605.0,2022-08-05 08:00:00,4.0,13858.56,96,22.2,87,846,3.0,1791.0,10907.0
2021031605.0,2022-08-05 09:00:00,5.0,10541.76,100,23.5,81,847,2.4,1283.0,15858.0
2021031605.0,2022-08-05 10:00:00,5.5,7862.4,103,24.4,77,847,2.3,605.0,13002.0
2021031605.0,2022-08-05 11:00:00,5.6,6142.08,105,24.8,76,847,3.0,2414.0,3843.0
2021031605.0,2022-08-05 12:00:00,5.7,6540.48,112,25.1,77,847,4.0,3791.0,4213.0
2021031605.0,2022-08-05 13:00:00,5.6,6625.92,110,26.2,74,846,4.0,5942.0,13912.0
2021031605.0,2022-08-05 14:00:00,6.1,6913.92,107,26.8,70,846,4.5,9035.0,17366.0
2021031605.0,2022-08-05 15:00:00,6.2,7776.96,105,26.1,72,845,4.3,8265.0,17400.0
2021031605.0,2022-08-05 16:00:00,5.4,9785.28,128,22.9,88,844,4.4,9181.0,21924.0
2021031605.0,2022-08-05 17:00:00,4.7,9321.6,114,22.8,89,844,4.4,8993.0,34537.0
2021031605.0,2022-08-05 18:00:00,5.1,10159.68,107,23.2,86,844,4.3,10231.0,32285.0
2021031605.0,2022-08-05 19:00:00,5.4,12155.52,118,22.6,90,845,5.2,15709.0,28898.0
2021031605.0,2022-08-05 20:00:00,5.3,15219.84,122,22.0,95,845,6.3,23313.0,32034.0
2021031605.0,2022-08-05 21:00:00,5.5,17525.76,125,21.9,96,846,6.9,27081.0,41465.0
2021031605.0,2022-08-05 22:00:00,4.8,17616.96,124,22.0,95,847,6.0,14882.0,37027.0
2021031605.0,2022-08-05 23:00:00,4.5,18972.48,131,21.7,96,847,5.9,21988.0,34776.0
2021031605.0,2022-08-06 00:00:00,4.3,16307.52,143,21.2,98,847,4.9,11743.0,14690.0
2021031605.0,2022-08-06 01:00:00,4.5,16926.72,153,21.2,98,847,7.1,27200.0,28243.0
2021031605.0,2022-08-06 02:00:00,3.7,18062.4,166,21.0,98,847,6.2,18384.0,19083.0
2021031605.0,2022-08-06 03:00:00,3.3,18230.4,171,20.7,99,847,5.6,16525.0,13600.0
2021031605.0,2022-08-06 04:00:00,3.0,18126.72,174,20.4,98,847,4.2,8846.0,21385.0
2021031605.0,2022-08-06 05:00:00,2.6,16105.92,180,20.4,98,847,4.6,6840.0,27486.0
2021031605.0,2022-08-06 06:00:00,2.2,15585.6,190,20.2,98,847,5.4,12404.0,30733.0
2021031605.0,2022-08-06 07:00:00,2.4,13585.92,197,21.1,95,847,5.6,15072.0,24980.0
2021031605.0,2022-08-06 08:00:00,2.2,9440.64,190,22.3,90,848,5.7,17577.0,24642.0
2021031605.0,2022-08-06 09:00:00,2.8,6481.92,197,23.6,83,848,5.2,11579.0,19731.0
2021031605.0,2022-08-06 10:00:00,2.8,4211.52,198,24.7,79,848,4.1,4899.0,4566.0
2021031605.0,2022-08-06 11:00:00,2.9,2666.88,196,25.5,76,849,3.7,3669.0,3038.0
2021031605.0,2022-08-06 12:00:00,3.3,1971.84,191,26.0,73,848,3.4,2995.0,5623.0
2021031605.0,2022-08-06 13:00:00,3.6,1610.88,183,26.6,70,848,2.7,990.0,1561.0
2021031605.0,2022-08-06 14:00:00,3.6,1584.0,183,26.4,70,847,2.8,568.0,668.0
2021031605.0,2022-08-06 15:00:00,2.8,1841.28,193,26.7,69,847,3.2,2454.0,1793.0
2021031605.0,2022-08-06 16:00:00,2.7,2256.96,190,26.8,69,846,3.7,4090.0,3646.0
2021031605.0,2022-08-06 17:00:00,3.1,2430.72,189,26.5,70,846,3.4,1861.0,1714.0
2021031605.0,2022-08-06 18:00:00,2.5,2994.24,169,25.7,73,846,3.8,2672.0,2591.0
2021031605.0,2022-08-06 19:00:00,3.4,4217.28,156,24.7,78,847,3.5,2603.0,2236.0
2021031605.0,2022-08-06 20:00:00,4.0,7032.0,159,23.6,82,847,5.1,8572.0,9160.0
2021031605.0,2022-08-06 21:00:00,3.7,8688.0,160,23.1,83,848,5.1,8053.0,8814.0
2021031605.0,2022-08-06 22:00:00,3.6,11871.36,164,22.8,85,848,5.4,9965.0,11526.0
2021031605.0,2022-08-06 23:00:00,3.7,13561.92,177,22.5,87,848,5.1,8773.0,9340.0
2021031605.0,2022-08-07 00:00:00,3.9,15545.28,181,22.1,88,848,3.6,2148.0,1784.0
2021031605.0,2022-08-07 01:00:00,3.3,14357.76,207,21.8,88,848,6.3,18672.0,18011.0
2021031605.0,2022-08-07 02:00:00,3.1,13630.08,228,21.4,90,848,6.7,21226.0,22198.0
2021031605.0,2022-08-07 03:00:00,2.7,12907.2,231,21.6,87,848,7.2,23760.0,23363.0
2021031605.0,2022-08-07 04:00:00,2.3,12695.04,230,21.4,87,847,6.6,19596.0,19612.0
2021031605.0,2022-08-07 05:00:00,2.3,12812.16,241,20.8,90,847,6.4,20232.0,19617.0
2021031605.0,2022-08-07 06:00:00,1.9,12536.64,264,20.5,92,847,6.8,19881.0,20803.0
2021031605.0,2022-08-07 07:00:00,2.1,11904.96,270,21.6,90,848,4.9,7073.0,6628.0
2021031605.0,2022-08-07 08:00:00,2.0,8948.16,264,23.5,84,848,4.2,3639.0,3561.0
2021031605.0,2022-08-07 09:00:00,2.4,5868.48,248,24.7,78,848,3.0,1333.0,1211.0
2021031605.0,2022-08-07 10:00:00,3.1,3255.36,238,25.8,73,849,2.6,592.0,642.0
2021031605.0,2022-08-07 11:00:00,3.4,2125.44,232,26.6,69,849,2.5,134.0,0.0
2021031605.0,2022-08-07 12:00:00,3.5,1440.0,224,27.4,65,849,4.5,4804.0,3103.0
2021031605.0,2022-08-07 13:00:00,3.4,1104.96,220,27.9,64,849,3.6,1855.0,986.0
2021031605.0,2022-08-07 14:00:00,3.6,1182.72,212,28.4,63,848,3.5,2718.0,3572.0
2021031605.0,2022-08-07 15:00:00,3.4,1115.52,212,28.5,63,848,3.3,1698.0,1359.0
2021031605.0,2022-08-07 16:00:00,3.2,1194.24,208,28.3,63,847,3.7,5281.0,3192.0
2021031605.0,2022-08-07 17:00:00,3.2,1492.8,206,28.1,63,846,3.5,3742.0,2275.0
2021031605.0,2022-08-07 18:00:00,3.2,2110.08,200,27.7,65,846,3.8,3285.0,2828.0
2021031605.0,2022-08-07 19:00:00,3.3,2188.8,173,26.5,72,847,4.0,2370.0,2552.0
2021031605.0,2022-08-07 20:00:00,3.7,5287.68,163,24.9,79,847,3.5,2173.0,1733.0
2021031605.0,2022-08-07 21:00:00,3.2,9044.16,171,24.6,78,848,4.4,5422.0,5574.0
2021031605.0,2022-08-07 22:00:00,3.8,10785.6,173,24.1,79,848,4.6,7844.0,8133.0
2021031605.0,2022-08-07 23:00:00,3.7,11347.2,174,23.6,81,848,5.2,12042.0,11365.0
2021031605.0,2022-08-08 00:00:00,3.6,15562.56,199,22.9,86,848,6.5,19165.0,17370.0
2021031605.0,2022-08-08 01:00:00,2.9,12407.04,215,22.6,87,848,5.6,13942.0,12997.0
2021031605.0,2022-08-08 02:00:00,3.1,12818.88,243,22.5,86,848,6.6,17635.0,17458.0
2021031605.0,2022-08-08 03:00:00,3.3,14169.6,267,22.2,88,847,7.6,25137.0,25099.0
2021031605.0,2022-08-08 04:00:00,3.1,15381.12,270,21.8,91,847,8.3,30198.0,29706.0
2021031605.0,2022-08-08 05:00:00,3.3,16977.6,265,21.4,92,847,8.3,38294.0,31477.0
2021031605.0,2022-08-08 06:00:00,3.5,17157.12,260,21.3,91,848,6.8,19234.0,18273.0
2021031605.0,2022-08-08 07:00:00,3.4,15766.08,260,22.4,88,848,5.6,9937.0,10017.0
2021031605.0,2022-08-08 08:00:00,3.0,11160.0,262,24.1,79,848,3.4,1377.0,1272.0
2021031605.0,2022-08-08 09:00:00,3.1,5679.36,253,25.3,75,848,2.7,29.0,-89.0
2021031605.0,2022-08-08 10:00:00,3.1,2105.28,241,26.5,71,849,2.3,-71.0,-240.0
2021031605.0,2022-08-08 11:00:00,3.2,1011.84,231,27.4,67,849,2.3,-73.0,0.0
2021031605.0,2022-08-08 12:00:00,3.2,435.84,221,28.2,64,849,2.4,228.0,0.0
2021031605.0,2022-08-08 13:00:00,3.2,418.56,215,28.8,63,848,2.7,230.0,226.0
2021031605.0,2022-08-08 14:00:00,2.7,557.76,213,29.3,61,847,3.1,2245.0,2009.0
2021031605.0,2022-08-08 15:00:00,2.8,650.88,222,29.4,61,847,3.3,2990.0,1775.0
2021031605.0,2022-08-08 16:00:00,2.0,386.88,252,28.5,64,846,2.7,1045.0,1598.0
2021031605.0,2022-08-08 17:00:00,1.0,869.76,241,28.6,63,846,2.9,461.0,0.0
2021031605.0,2022-08-08 18:00:00,1.6,1315.2,169,28.2,65,846,2.5,306.0,97.0
2021031605.0,2022-08-08 19:00:00,2.7,1964.16,149,26.6,73,846,3.0,485.0,0.0
2021031605.0,2022-08-08 20:00:00,4.2,5118.72,142,25.5,75,847,2.7,-115.0,156.0
2021031605.0,2022-08-08 21:00:00,4.4,7584.96,145,24.6,77,847,4.9,7044.0,6890.0
2021031605.0,2022-08-08 22:00:00,3.9,9243.84,145,23.9,81,848,5.0,8842.0,9271.0
2021031605.0,2022-08-08 23:00:00,3.9,10103.04,156,23.6,80,848,6.5,15496.0,15808.0
2021031605.0,2022-08-09 00:00:00,3.2,11146.56,166,23.0,82,848,5.8,17672.0,12192.0
2021031605.0,2022-08-09 01:00:00,3.0,10928.64,168,23.1,79,848,5.4,8169.0,7595.0
2021031605.0,2022-08-09 02:00:00,2.6,8556.48,180,23.1,76,848,4.6,5462.0,5504.0
2021031605.0,2022-08-09 03:00:00,1.8,5978.88,199,22.2,81,847,4.4,4651.0,4427.0
2021031605.0,2022-08-09 04:00:00,1.3,4549.44,231,21.9,83,847,3.6,1864.0,1704.0
2021031605.0,2022-08-09 05:00:00,1.2,4356.48,256,21.9,83,847,2.6,283.0,120.0
2021031605.0,2022-08-09 06:00:00,1.0,4622.4,270,21.7,84,847,1.8,-59.0,-86.0
2021031605.0,2022-08-09 07:00:00,0.7,5005.44,286,22.7,81,847,3.0,946.0,848.0
2021031605.0,2022-08-09 08:00:00,0.4,3559.68,284,24.3,77,848,3.0,632.0,475.0
2021031605.0,2022-08-09 09:00:00,0.6,1679.04,225,25.6,70,848,1.6,-10.0,0.0
2021031605.0,2022-08-09 10:00:00,1.0,505.92,163,26.6,66,848,3.0,1608.0,1481.0
2021031605.0,2022-08-09 11:00:00,1.9,264.0,141,27.1,64,848,1.9,234.0,0.0
2021031605.0,2022-08-09 12:00:00,2.3,263.04,142,27.6,63,848,1.9,569.0,0.0
2021031605.0,2022-08-09 13:00:00,2.6,384.0,148,27.9,64,847,2.5,689.0,3583.0
2021031605.0,2022-08-09 14:00:00,2.4,552.0,138,28.3,62,847,3.4,2444.0,2670.0
2021031605.0,2022-08-09 15:00:00,2.2,1135.68,129,28.7,59,846,3.9,3608.0,2683.0
2021031605.0,2022-08-09 16:00:00,2.8,1536.96,120,28.7,58,846,3.0,534.0,666.0
2021031605.0,2022-08-09 17:00:00,3.6,1676.16,122,28.0,60,845,2.8,894.0,1057.0
2021031605.0,2022-08-09 18:00:00,3.9,3221.76,121,27.3,64,845,2.2,315.0,4142.0
2021031605.0,2022-08-09 19:00:00,4.3,6314.88,119,26.3,69,846,3.7,4727.0,5550.0
2021031605.0,2022-08-09 20:00:00,4.8,7852.8,117,25.2,72,846,5.0,11447.0,17247.0
2021031605.0,2022-08-09 21:00:00,5.1,12063.36,123,24.7,73,847,5.3,13198.0,27573.0
2021031605.0,2022-08-09 22:00:00,5.2,13568.64,130,24.2,74,847,5.7,14577.0,31772.0
2021031605.0,2022-08-09 23:00:00,5.6,14433.6,128,23.8,74,848,5.6,14281.0,30077.0
2021031605.0,2022-08-10 00:00:00,5.6,20244.48,126,23.8,69,848,5.7,15923.0,29591.0
2021031605.0,2022-08-10 01:00:00,5.1,18993.6,129,23.4,72,847,5.3,12328.0,25478.0
2021031605.0,2022-08-10 02:00:00,4.2,18546.24,126,22.8,76,847,5.7,18652.0,25683.0
2021031605.0,2022-08-10 03:00:00,3.6,18411.84,124,22.3,79,847,6.3,17047.0,15633.0
2021031605.0,2022-08-10 04:00:00,3.4,16959.36,114,21.9,81,846,6.0,19580.0,24257.0
2021031605.0,2022-08-10 05:00:00,3.2,16387.2,104,21.5,83,846,5.7,13663.0,30704.0
2021031605.0,2022-08-10 06:00:00,3.3,15900.48,104,21.1,84,847,5.6,9620.0,9430.0
2021031605.0,2022-08-10 07:00:00,3.1,16416.0,101,22.2,81,847,5.4,15750.0,21728.0
2021031605.0,2022-08-10 08:00:00,2.9,14136.0,102,23.5,75,847,5.1,12366.0,17601.0
2021031605.0,2022-08-10 09:00:00,3.0,9953.28,107,24.8,69,848,2.3,277.0,17431.0
2021031605.0,2022-08-10 10:00:00,3.4,8143.68,105,26.0,64,848,2.1,126.0,8747.0
2021031605.0,2022-08-10 11:00:00,3.9,6889.92,108,27.2,60,848,1.8,52.0,4999.0
2021031605.0,2022-08-10 12:00:00,4.6,8297.28,109,27.9,56,848,2.1,154.0,5671.0
2021031605.0,2022-08-10 13:00:00,4.8,8776.32,107,28.4,54,848,2.5,206.0,4420.0
2021031605.0,2022-08-10 14:00:00,5.0,8859.84,105,29.0,52,847,3.3,2312.0,4504.0
2021031605.0,2022-08-10 15:00:00,5.3,9580.8,103,29.5,49,846,3.7,4338.0,8243.0
2021031605.0,2022-08-10 16:00:00,5.8,9902.4,104,29.4,49,846,2.9,1479.0,5561.0
2021031605.0,2022-08-10 17:00:00,6.4,10140.48,105,29.1,50,846,3.8,5073.0,11936.0
2021031605.0,2022-08-10 18:00:00,6.9,10752.96,107,28.1,53,846,4.1,5773.0,14565.0
2021031605.0,2022-08-10 19:00:00,6.7,14171.52,108,27.0,56,846,4.7,10935.0,21301.0
2021031605.0,2022-08-10 20:00:00,6.7,19195.2,120,26.3,58,847,6.3,23532.0,34417.0
2021031605.0,2022-08-10 21:00:00,6.3,20853.12,132,25.6,62,847,7.1,29928.0,38988.0
2021031605.0,2022-08-10 22:00:00,5.9,23396.16,133,24.8,67,847,7.4,31767.0,36290.0
2021031605.0,2022-08-10 23:00:00,5.5,24427.2,128,24.4,71,847,7.1,27060.0,38359.0
2021031605.0,2022-08-11 00:00:00,5.6,20700.48,117,23.5,81,847,5.5,17843.0,36454.0
2021031605.0,2022-08-11 01:00:00,5.1,19971.84,115,22.9,84,847,5.5,12981.0,41102.0
2021031605.0,2022-08-11 02:00:00,4.2,17271.36,115,22.3,87,846,7.1,27502.0,39510.0
2021031605.0,2022-08-11 03:00:00,3.6,15894.72,117,21.9,90,846,5.5,8857.0,10065.0
2021031605.0,2022-08-11 04:00:00,3.4,14446.08,118,21.5,91,846,5.4,10138.0,10276.0
2021031605.0,2022-08-11 05:00:00,3.4,13175.04,120,21.3,92,846,3.9,4344.0,17321.0
2021031605.0,2022-08-11 06:00:00,3.3,11701.44,125,21.2,93,847,4.5,6091.0,25977.0
2021031605.0,2022-08-11 07:00:00,3.2,10314.24,126,22.0,90,847,3.9,3838.0,9522.0
2021031605.0,2022-08-11 08:00:00,3.7,8089.92,133,23.2,85,848,4.0,5125.0,4805.0
2021031605.0,2022-08-11 09:00:00,4.2,6387.84,138,24.4,79,848,2.6,648.0,1919.0
2021031605.0,2022-08-11 10:00:00,4.5,3996.48,143,25.8,73,848,3.4,3256.0,2864.0
2021031605.0,2022-08-11 11:00:00,4.7,5860.8,152,27.1,67,848,2.3,414.0,4257.0
2021031605.0,2022-08-11 12:00:00,4.6,5892.48,157,28.3,62,848,3.1,1697.0,3818.0
2021031605.0,2022-08-11 13:00:00,3.8,4268.16,155,28.8,62,848,2.3,251.0,3506.0
2021031605.0,2022-08-11 14:00:00,3.1,3796.8,149,29.3,62,848,3.2,1233.0,2062.0
2021031605.0,2022-08-11 15:00:00,3.0,4069.44,139,29.5,60,847,2.7,507.0,1735.0
2021031605.0,2022-08-11 16:00:00,3.8,4769.28,135,29.4,60,846,3.0,1922.0,558.0
2021031605.0,2022-08-11 17:00:00,4.5,5418.24,134,28.6,62,846,2.6,431.0,1995.0
2021031605.0,2022-08-11 18:00:00,5.9,8415.36,138,27.8,64,846,2.3,336.0,1392.0
2021031605.0,2022-08-11 19:00:00,5.0,11712.96,137,26.3,71,847,3.8,3215.0,5957.0
2021031605.0,2022-08-11 20:00:00,5.2,15757.44,136,25.3,76,847,4.1,5487.0,15230.0
2021031605.0,2022-08-11 21:00:00,5.4,19618.56,143,24.9,78,848,5.3,13364.0,10845.0
2021031605.0,2022-08-11 22:00:00,4.3,18123.84,147,24.1,82,848,5.7,13133.0,12793.0
2021031605.0,2022-08-11 23:00:00,4.1,18976.32,162,23.4,86,848,5.2,7698.0,7719.0
2021031605.0,2022-08-12 00:00:00,3.8,17323.2,169,23.0,85,849,6.3,26142.0,18553.0
2021031605.0,2022-08-12 01:00:00,2.5,14098.56,185,22.8,84,849,5.4,8145.0,7994.0
2021031605.0,2022-08-12 02:00:00,1.9,11099.52,216,22.1,88,848,5.9,15084.0,15297.0
2021031605.0,2022-08-12 03:00:00,1.7,8527.68,220,22.3,85,848,4.7,5226.0,6224.0
2021031605.0,2022-08-12 04:00:00,1.3,7636.8,238,21.4,89,848,3.1,1481.0,1423.0
2021031605.0,2022-08-12 05:00:00,1.0,7067.52,253,20.8,93,848,4.0,3527.0,3241.0
2021031605.0,2022-08-12 06:00:00,0.9,6543.36,238,20.4,95,848,3.3,1434.0,1123.0
2021031605.0,2022-08-12 07:00:00,1.1,6022.08,225,21.5,92,849,2.6,3.0,0.0
2021031605.0,2022-08-12 08:00:00,1.4,4822.08,201,23.4,84,849,2.8,295.0,79.0
2021031605.0,2022-08-12 09:00:00,2.3,2627.52,195,25.0,74,850,1.4,-29.0,0.0
2021031605.0,2022-08-12 10:00:00,2.7,1081.92,200,26.3,68,850,2.5,167.0,0.0
2021031605.0,2022-08-12 11:00:00,2.6,647.04,196,27.3,64,850,2.0,14.0,0.0
2021031605.0,2022-08-12 12:00:00,2.2,596.16,198,28.4,62,850,1.9,-10.0,0.0
2021031605.0,2022-08-12 13:00:00,2.8,792.96,182,28.7,61,849,2.8,580.0,0.0
2021031605.0,2022-08-12 14:00:00,3.0,1514.88,174,28.7,59,848,3.6,3092.0,3362.0
2021031605.0,2022-08-12 15:00:00,3.0,1464.0,171,29.0,58,847,4.3,5235.0,5383.0
2021031605.0,2022-08-12 16:00:00,3.3,1828.8,168,28.8,58,847,3.5,1601.0,2168.0
2021031605.0,2022-08-12 17:00:00,3.2,2224.32,160,28.6,58,846,3.4,1586.0,1179.0
2021031605.0,2022-08-12 18:00:00,3.8,3431.04,157,28.1,59,846,3.7,2459.0,2520.0
2021031605.0,2022-08-12 19:00:00,4.4,8270.4,160,26.3,68,847,4.5,4621.0,3476.0
2021031605.0,2022-08-12 20:00:00,3.5,10183.68,172,25.1,76,847,5.8,12246.0,12539.0
2021031605.0,2022-08-12 21:00:00,4.2,13608.96,179,24.7,77,848,5.5,13518.0,13700.0
2021031605.0,2022-08-12 22:00:00,4.7,15820.8,179,24.5,76,848,5.3,9313.0,9061.0
2021031605.0,2022-08-12 23:00:00,3.8,15469.44,180,23.8,80,848,4.1,3485.0,3536.0
2021031605.0,2022-08-13 00:00:00,3.3,17252.16,194,22.8,85,848,5.1,6786.0,6116.0
2021031605.0,2022-08-13 01:00:00,3.1,14030.4,205,22.4,88,848,5.8,10986.0,10685.0
2021031605.0,2022-08-13 02:00:00,2.6,10680.96,219,22.1,87,848,5.6,9446.0,7019.0
2021031605.0,2022-08-13 03:00:00,2.1,9481.92,235,22.0,87,847,4.5,5040.0,4733.0
2021031605.0,2022-08-13 04:00:00,1.8,9563.52,227,21.9,86,847,4.8,5883.0,6158.0
2021031605.0,2022-08-13 05:00:00,1.5,8762.88,250,21.5,89,847,4.1,3618.0,3746.0
2021031605.0,2022-08-13 06:00:00,1.5,8500.8,259,20.9,93,847,3.5,1459.0,1483.0
2021031605.0,2022-08-13 07:00:00,1.6,8486.4,256,21.9,89,847,2.7,-97.0,-212.0
2021031605.0,2022-08-13 08:00:00,1.6,6966.72,243,23.8,80,848,1.7,-35.0,0.0
2021031605.0,2022-08-13 09:00:00,1.9,3654.72,227,25.1,73,848,1.7,-6.0,0.0
2021031605.0,2022-08-13 10:00:00,2.2,1613.76,210,26.1,68,848,2.0,-1.0,0.0
2021031605.0,2022-08-13 11:00:00,2.5,949.44,189,26.8,64,848,1.2,-13.0,0.0
2021031605.0,2022-08-13 12:00:00,3.0,1166.4,182,27.3,62,848,2.2,-23.0,0.0
2021031605.0,2022-08-13 13:00:00,3.5,1833.6,180,27.8,60,848,2.6,905.0,330.0
2021031605.0,2022-08-13 14:00:00,3.7,2305.92,178,28.3,58,847,3.5,2320.0,2855.0
2021031605.0,2022-08-13 15:00:00,3.8,2556.48,180,28.2,58,847,3.4,2840.0,4033.0
2021031605.0,2022-08-13 16:00:00,3.5,3488.64,177,28.3,57,846,3.6,4312.0,6844.0
2021031605.0,2022-08-13 17:00:00,3.7,4341.12,172,28.1,58,846,3.4,2926.0,5787.0
2021031605.0,2022-08-13 18:00:00,4.2,6236.16,166,27.5,60,846,2.4,337.0,2640.0
2021031605.0,2022-08-13 19:00:00,4.1,8783.04,165,26.4,64,846,3.5,2453.0,6164.0
2021031605.0,2022-08-13 20:00:00,3.8,11903.04,178,25.1,71,846,4.2,5489.0,14716.0
2021031605.0,2022-08-13 21:00:00,3.1,13672.32,180,24.2,79,847,4.5,7166.0,25484.0
2021031605.0,2022-08-13 22:00:00,3.3,15633.6,191,23.8,81,847,5.4,14751.0,26930.0
2021031605.0,2022-08-13 23:00:00,3.6,16944.96,194,23.4,82,847,7.5,31414.0,25051.0
2021031605.0,2022-08-14 00:00:00,3.5,19737.6,195,23.0,82,848,6.3,15571.0,15452.0
2021031605.0,2022-08-14 01:00:00,3.2,18098.88,215,22.6,84,848,5.9,14306.0,13052.0
2021031605.0,2022-08-14 02:00:00,2.7,17282.88,243,22.2,86,847,6.3,20725.0,19989.0
2021031605.0,2022-08-14 03:00:00,2.5,17184.0,256,21.9,87,847,4.6,7800.0,8326.0
2021031605.0,2022-08-14 04:00:00,2.6,16209.6,239,21.6,89,847,4.9,9144.0,8754.0
2021031605.0,2022-08-14 05:00:00,2.7,16500.48,234,21.3,89,847,5.0,10451.0,10912.0
2021031605.0,2022-08-14 06:00:00,2.7,16587.84,239,21.1,90,847,4.8,7064.0,6761.0
2021031605.0,2022-08-14 07:00:00,2.5,15651.84,236,22.2,86,847,5.3,7803.0,8074.0
2021031605.0,2022-08-14 08:00:00,2.5,11742.72,223,23.7,80,847,5.3,7741.0,8553.0
2021031605.0,2022-08-14 09:00:00,2.6,7164.48,209,25.0,75,848,4.5,8228.0,10312.0
2021031605.0,2022-08-14 10:00:00,3.0,3222.72,207,26.3,70,848,3.0,1100.0,8448.0
2021031605.0,2022-08-14 11:00:00,3.4,1850.88,203,27.6,65,849,2.4,187.0,3596.0
2021031605.0,2022-08-14 12:00:00,3.7,2129.28,200,28.3,61,848,2.6,1015.0,0.0
2021031605.0,2022-08-14 13:00:00,4.2,2837.76,198,28.8,59,848,2.5,741.0,0.0
2021031605.0,2022-08-14 14:00:00,3.8,2625.6,195,29.7,57,847,2.4,932.0,-103.0
2021031605.0,2022-08-14 15:00:00,3.6,2328.96,190,30.1,54,847,3.1,1743.0,1215.0
2021031605.0,2022-08-14 16:00:00,3.3,2488.32,183,29.9,53,846,4.1,5957.0,3417.0
2021031605.0,2022-08-14 17:00:00,3.0,2744.64,176,29.6,53,846,3.2,230.0,683.0
2021031605.0,2022-08-14 18:00:00,3.1,3077.76,167,29.0,55,846,4.3,3266.0,2965.0
2021031605.0,2022-08-14 19:00:00,3.4,3926.4,152,27.5,63,846,4.9,6023.0,5908.0
2021031605.0,2022-08-14 20:00:00,3.5,5569.92,140,26.2,68,847,5.2,7288.0,6352.0
2021031605.0,2022-08-14 21:00:00,3.7,7380.48,142,25.5,72,847,5.2,8060.0,8043.0
2021031605.0,2022-08-14 22:00:00,3.9,9884.16,149,25.1,75,848,5.1,6851.0,7384.0
2021031605.0,2022-08-14 23:00:00,3.2,10333.44,164,24.6,79,848,4.6,4451.0,4716.0
2021031605.0,2022-08-15 00:00:00,2.4,10787.52,180,24.4,74,848,4.0,2665.0,2823.0
2021031605.0,2022-08-15 01:00:00,1.9,9997.44,212,24.1,75,848,3.8,2463.0,2327.0
2021031605.0,2022-08-15 02:00:00,2.0,9702.72,240,23.3,81,847,3.7,2050.0,1905.0
2021031605.0,2022-08-15 03:00:00,2.2,11676.48,260,22.9,81,847,3.1,1242.0,1584.0
2021031605.0,2022-08-15 04:00:00,2.6,13186.56,257,22.6,83,847,3.4,985.0,837.0
2021031605.0,2022-08-15 05:00:00,2.6,13777.92,254,22.3,85,847,3.6,1735.0,1767.0
2021031605.0,2022-08-15 06:00:00,2.3,14539.2,260,22.2,86,847,3.6,1450.0,1447.0
2021031605.0,2022-08-15 07:00:00,2.4,14899.2,261,23.1,83,847,5.6,10363.0,8325.0
2021031605.0,2022-08-15 08:00:00,2.5,11563.2,263,24.8,75,847,5.6,10573.0,10743.0
